"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.352902831159529,0.304584364404066,0.383561536115288,0.302127593940832
"2",0.352902831159529,0.304584364404066,0.360829939445668,0.258198323715275
"3",0.352902831159529,0.304584364404066,0.391683981908982,0.283336092483792
"4",0.352902831159529,0.304584364404066,0.298439487974522,0.313990423665424
"5",0.352902831159529,0.304584364404066,0.357617539541368,0.37828933306532
"6",0.352902831159529,0.304584364404066,0.372944574594853,0.39482753730594
"7",0.352902831159529,0.304584364404066,0.290360608734974,0.199632195455346
"8",0.352902831159529,0.304584364404066,0.366404957708605,0.392970088127871
"9",0.352902831159529,0.304584364404066,0.337036271965176,0.313845683199233
"10",0.352902831159529,0.304584364404066,0.352894250582416,0.336824991359368
"11",0.352902831159529,0.304584364404066,0.419285842182924,0.315398105192831
"12",0.352902831159529,0.304584364404066,0.335290484336951,0.291279032429283
"13",0.352902831159529,0.304584364404066,0.335369471684913,0.230471271691717
"14",0.352902831159529,0.304584364404066,0.329036816706904,0.302203079128116
"15",0.352902831159529,0.304584364404066,0.309009809236889,0.329746220611781
"16",0.352902831159529,0.304584364404066,0.381127045706313,0.240957749890631
"17",0.352902831159529,0.304584364404066,0.372546371602185,0.271534106389307
"18",0.352902831159529,0.304584364404066,0.347703032125393,0.306174566320027
"19",0.352902831159529,0.304584364404066,0.322425381727508,0.313574245453314
"20",0.352902831159529,0.304584364404066,0.360845554888477,0.278525861583673
"21",0.352902831159529,0.304584364404066,0.351818517990328,0.309014500392954
"22",0.352902831159529,0.304584364404066,0.370433450847909,0.282503199381209
"23",0.352902831159529,0.304584364404066,0.35513882478914,0.302453371124937
"24",0.352902831159529,0.304584364404066,0.390732579364119,0.339107044022017
"25",0.352902831159529,0.304584364404066,0.331471816070986,0.287144377515075
"26",0.352902831159529,0.304584364404066,0.358678237993314,0.281809666362277
"27",0.352902831159529,0.304584364404066,0.338659818917098,0.315408291527352
"28",0.352902831159529,0.304584364404066,0.348301115829644,0.324312765268377
"29",0.352902831159529,0.304584364404066,0.368677892504722,0.325144214774716
"30",0.352902831159529,0.304584364404066,0.348759721708314,0.31672700074398
